x,u
2.803871443,-0.097761383
2.808583832,-0.09644845
2.813296221,-0.095133375
2.81800861,-0.093816188
2.822720999,-0.092496918
2.827433388,-0.091175593
2.832145777,-0.089852244
2.836858166,-0.0885269
2.841570555,-0.087199589
2.846282944,-0.085870343
2.850995333,-0.084539189
2.855707722,-0.083206158
2.860420111,-0.081871279
2.8651325,-0.080534583
2.869844889,-0.079196098
2.874557278,-0.077855854
2.879269667,-0.076513881
2.883982056,-0.075170209
2.888694445,-0.073824868
2.893406834,-0.072477888
2.898119223,-0.071129298
2.902831612,-0.069779128
2.907544001,-0.068427409
2.91225639,-0.06707417
2.916968779,-0.065719442
2.921681168,-0.064363255
2.926393557,-0.063005638
2.931105946,-0.061646622
2.935818335,-0.060286237
2.940530724,-0.058924513
2.945243113,-0.057561481
2.949955502,-0.056197171
2.954667891,-0.054831612
2.95938028,-0.053464836
2.964092669,-0.052096873
2.968805058,-0.050727753
2.973517447,-0.049357506
2.978229836,-0.047986164
2.982942225,-0.046613755
2.987654614,-0.045240312
2.992367003,-0.043865864
2.997079392,-0.042490442
3.001791781,-0.041114076
3.006504169,-0.039736797
3.011216558,-0.038358636
3.015928947,-0.036979623
3.020641336,-0.035599789
3.025353725,-0.034219164
3.030066114,-0.032837779
3.034778503,-0.031455666
3.039490892,-0.030072853
3.044203281,-0.028689373
3.04891567,-0.027305256
3.053628059,-0.025920532
3.058340448,-0.024535233
3.063052837,-0.023149389
3.067765226,-0.021763031
3.072477615,-0.020376189
3.077190004,-0.018988896
3.081902393,-0.01760118
3.086614782,-0.016213074
3.091327171,-0.014824607
3.09603956,-0.013435811
3.100751949,-0.012046717
3.105464338,-0.010657356
3.110176727,-0.009267758
3.114889116,-0.007877954
3.119601505,-0.006487975
3.124313894,-0.005097852
3.129026283,-0.003707615
3.133738672,-0.002317297
3.138451061,-0.000926927
3.14316345,0.000463464
3.147875839,0.001853844
3.152588228,0.003244183
3.157300617,0.004634451
3.162013006,0.006024615
3.166725395,0.007414645
3.171437784,0.008804511
3.176150173,0.010194181
3.180862562,0.011583625
3.185574951,0.012972812
3.19028734,0.01436171
3.194999729,0.01575029
3.199712118,0.01713852
3.204424507,0.018526369
3.209136896,0.019913807
3.213849285,0.021300803
3.218561674,0.022687325
3.223274063,0.024073344
3.227986452,0.025458828
3.232698841,0.026843747
3.23741123,0.02822807
3.242123619,0.029611766
3.246836007,0.030994804
3.251548396,0.032377154
3.256260785,0.033758785
3.260973174,0.035139667
3.265685563,0.036519768
3.270397952,0.037899058
3.275110341,0.039277507
3.27982273,0.040655083
3.284535119,0.042031756
3.289247508,0.043407496
3.293959897,0.044782273
3.298672286,0.046156054
3.303384675,0.047528811
3.308097064,0.048900512
3.312809453,0.050271128
3.317521842,0.051640627
3.322234231,0.053008979
3.32694662,0.054376154
3.331659009,0.055742122
3.336371398,0.057106851
3.341083787,0.058470313
3.345796176,0.059832476
3.350508565,0.061193311
3.355220954,0.062552786
3.359933343,0.063910873
3.364645732,0.06526754
3.369358121,0.066622758
3.37407051,0.067976497
3.378782899,0.069328726
3.383495288,0.070679415
3.388207677,0.072028535
3.392920066,0.073376055
3.397632455,0.074721946
3.402344844,0.076066178
3.407057233,0.07740872
3.411769622,0.078749544
3.416482011,0.080088618
3.4211944,0.081425914
3.425906789,0.082761402
3.430619178,0.084095053
3.435331567,0.085426835
3.440043956,0.086756721
3.444756345,0.08808468
3.449468734,0.089410683
3.454181123,0.090734701
3.458893512,0.092056703
3.463605901,0.093376662
3.46831829,0.094694546
3.473030679,0.096010328
3.477743068,0.097323978
3.482455457,0.098635467
3.487167845,0.099944765
3.491880234,0.101251844
3.496592623,0.102556674
3.501305012,0.103859227
3.506017401,0.105159474
3.51072979,0.106457385
3.515442179,0.107752933
3.520154568,0.109046087
3.524866957,0.11033682
3.529579346,0.111625103
3.534291735,0.112910907
3.539004124,0.114194203
3.543716513,0.115474964
3.548428902,0.11675316
3.553141291,0.118028764
3.55785368,0.119301747
3.562566069,0.12057208
3.567278458,0.121839736
3.571990847,0.123104687
3.576703236,0.124366903
3.581415625,0.125626358
3.586128014,0.126883023
3.590840403,0.128136871
3.595552792,0.129387873
3.600265181,0.130636001
3.60497757,0.131881229
3.609689959,0.133123528
3.614402348,0.134362871
3.619114737,0.13559923
3.623827126,0.136832578
3.628539515,0.138062887
3.633251904,0.139290131
3.637964293,0.140514281
3.642676682,0.141735311
3.647389071,0.142953194
3.65210146,0.144167902
3.656813849,0.145379408
3.661526238,0.146587686
3.666238627,0.147792709
3.670951016,0.14899445
3.675663405,0.150192883
3.680375794,0.15138798
3.685088183,0.152579715
3.689800572,0.153768062
3.694512961,0.154952994
3.69922535,0.156134486
3.703937739,0.15731251
3.708650128,0.15848704
3.713362517,0.159658052
3.718074906,0.160825518
3.722787295,0.161989412
3.727499683,0.163149709
3.732212072,0.164306384
3.736924461,0.165459409
3.74163685,0.16660876
3.746349239,0.167754412
3.751061628,0.168896338
3.755774017,0.170034514
3.760486406,0.171168913
3.765198795,0.172299512
3.769911184,0.173426284
3.774623573,0.174549206
3.779335962,0.175668251
3.784048351,0.176783395
3.78876074,0.177894613
3.793473129,0.179001881
3.798185518,0.180105174
3.802897907,0.181204468
3.807610296,0.182299737
3.812322685,0.183390958
3.817035074,0.184478107
3.821747463,0.185561159
3.826459852,0.186640091
3.831172241,0.187714878
3.83588463,0.188785496
3.840597019,0.189851922
3.845309408,0.190914132
3.850021797,0.191972103
3.854734186,0.19302581
3.859446575,0.194075231
3.864158964,0.195120342
3.868871353,0.196161121
3.873583742,0.197197543
3.878296131,0.198229586
3.88300852,0.199257227
3.887720909,0.200280444
3.892433298,0.201299213
3.897145687,0.202313511
3.901858076,0.203323317
3.906570465,0.204328608
3.911282854,0.205329362
3.915995243,0.206325555
3.920707632,0.207317167
3.925420021,0.208304176
3.93013241,0.209286558
3.934844799,0.210264293
3.939557188,0.211237359
3.944269577,0.212205734
3.948981966,0.213169396
3.953694355,0.214128325
3.958406744,0.215082498
3.963119133,0.216031896
3.967831521,0.216976496
3.97254391,0.217916278
3.977256299,0.21885122
3.981968688,0.219781303
3.986681077,0.220706505
3.991393466,0.221626806
3.996105855,0.222542185
4.000818244,0.223452623
4.005530633,0.224358098
4.010243022,0.225258591
4.014955411,0.226154082
4.0196678,0.227044551
4.024380189,0.227929978
4.029092578,0.228810343
4.033804967,0.229685628
4.038517356,0.230555811
4.043229745,0.231420875
4.047942134,0.2322808
4.052654523,0.233135567
4.057366912,0.233985156
4.062079301,0.23482955
4.06679169,0.235668729
4.071504079,0.236502674
4.076216468,0.237331368
4.080928857,0.238154791
4.085641246,0.238972925
4.090353635,0.239785753
4.095066024,0.240593256
4.099778413,0.241395416
4.104490802,0.242192216
4.109203191,0.242983637
4.11391558,0.243769663
4.118627969,0.244550275
4.123340358,0.245325457
4.128052747,0.246095191
4.132765136,0.24685946
4.137477525,0.247618247
4.142189914,0.248371535
4.146902303,0.249119308
4.151614692,0.249861548
4.156327081,0.25059824
4.16103947,0.251329367
4.165751859,0.252054913
4.170464248,0.252774862
4.175176637,0.253489198
4.179889026,0.254197904
4.184601415,0.254900966
4.189313804,0.255598367
4.194026193,0.256290092
4.198738582,0.256976125
4.203450971,0.257656452
4.208163359,0.258331058
4.212875748,0.258999927
4.217588137,0.259663044
4.222300526,0.260320395
4.227012915,0.260971966
4.231725304,0.261617741
4.236437693,0.262257706
4.241150082,0.262891848
4.245862471,0.263520151
4.25057486,0.264142603
4.255287249,0.264759189
4.259999638,0.265369896
4.264712027,0.265974709
4.269424416,0.266573617
4.274136805,0.267166604
4.278849194,0.267753659
4.283561583,0.268334768
4.288273972,0.268909918
4.292986361,0.269479096
4.29769875,0.270042291
4.302411139,0.270599488
4.307123528,0.271150677
4.311835917,0.271695844
4.316548306,0.272234978
4.321260695,0.272768066
4.325973084,0.273295097
4.330685473,0.273816059
4.335397862,0.274330941
4.340110251,0.274839731
4.34482264,0.275342417
4.349535029,0.275838989
4.354247418,0.276329436
4.358959807,0.276813746
4.363672196,0.277291909
4.368384585,0.277763915
4.373096974,0.278229752
4.377809363,0.278689411
4.382521752,0.279142881
4.387234141,0.279590152
4.39194653,0.280031214
4.396658919,0.280466058
4.401371308,0.280894674
4.406083697,0.281317052
4.410796086,0.281733183
4.415508475,0.282143058
4.420220864,0.282546667
4.424933253,0.282944002
4.429645642,0.283335054
4.434358031,0.283719813
4.43907042,0.284098273
4.443782809,0.284470423
4.448495197,0.284836256
4.453207586,0.285195764
4.457919975,0.285548939
4.462632364,0.285895773
4.467344753,0.286236258
4.472057142,0.286570387
4.476769531,0.286898152
4.48148192,0.287219546
4.486194309,0.287534561
4.490906698,0.287843192
4.495619087,0.288145431
4.500331476,0.28844127
4.505043865,0.288730705
4.509756254,0.289013728
4.514468643,0.289290333
4.519181032,0.289560514
4.523893421,0.289824264
4.52860581,0.290081579
4.533318199,0.290332452
4.538030588,0.290576877
4.542742977,0.29081485
4.547455366,0.291046365
4.552167755,0.291271417
4.556880144,0.29149
4.561592533,0.291702111
4.566304922,0.291907744
4.571017311,0.292106894
4.5757297,0.292299558
4.580442089,0.292485731
4.585154478,0.292665409
4.589866867,0.292838588
4.594579256,0.293005264
4.599291645,0.293165433
4.604004034,0.293319092
4.608716423,0.293466237
4.613428812,0.293606866
4.618141201,0.293740974
4.62285359,0.293868559
4.627565979,0.293989619
4.632278368,0.29410415
4.636990757,0.294212151
4.641703146,0.294313617
4.646415535,0.294408548
4.651127924,0.294496941
4.655840313,0.294578795
4.660552702,0.294654107
4.665265091,0.294722875
4.66997748,0.294785099
4.674689869,0.294840777
4.679402258,0.294889907
4.684114647,0.294932489
4.688827035,0.294968521
4.693539424,0.294998003
4.698251813,0.295020934
4.702964202,0.295037314
4.707676591,0.295047142
4.71238898,0.295050418
