x,u
1.687035255,-0.293059376
1.696460033,-0.292723858
1.705884811,-0.292362337
1.715309589,-0.291974848
1.724734367,-0.291561423
1.734159145,-0.2911221
1.743583923,-0.290656919
1.753008701,-0.290165919
1.762433479,-0.289649145
1.771858257,-0.289106643
1.781283035,-0.288538461
1.790707813,-0.287944649
1.800132591,-0.28732526
1.809557368,-0.286680349
1.818982146,-0.286009974
1.828406924,-0.285314193
1.837831702,-0.28459307
1.84725648,-0.283846667
1.856681258,-0.283075051
1.866106036,-0.282278291
1.875530814,-0.281456457
1.884955592,-0.280609623
1.89438037,-0.279737863
1.903805148,-0.278841256
1.913229926,-0.27791988
1.922654704,-0.276973817
1.932079482,-0.276003152
1.94150426,-0.275007972
1.950929038,-0.273988363
1.960353816,-0.272944417
1.969778594,-0.271876226
1.979203372,-0.270783886
1.98862815,-0.269667493
1.998052928,-0.268527147
2.007477706,-0.267362949
2.016902484,-0.266175002
2.026327262,-0.264963412
2.03575204,-0.263728286
2.045176817,-0.262469734
2.054601595,-0.261187869
2.064026373,-0.259882803
2.073451151,-0.258554652
2.082875929,-0.257203536
2.092300707,-0.255829573
2.101725485,-0.254432886
2.111150263,-0.253013599
2.120575041,-0.251571837
2.129999819,-0.25010773
2.139424597,-0.248621406
2.148849375,-0.247112998
2.158274153,-0.245582641
2.167698931,-0.244030469
2.177123709,-0.242456622
2.186548487,-0.240861237
2.195973265,-0.239244458
2.205398043,-0.237606428
2.214822821,-0.235947293
2.224247599,-0.234267199
2.233672377,-0.232566296
2.243097155,-0.230844736
2.252521933,-0.22910267
2.261946711,-0.227340254
2.271371489,-0.225557645
2.280796267,-0.223755
2.290221044,-0.22193248
2.299645822,-0.220090247
2.3090706,-0.218228464
2.318495378,-0.216347297
2.327920156,-0.214446912
2.337344934,-0.212527479
2.346769712,-0.210589168
2.35619449,-0.208632151
2.365619268,-0.206656603
2.375044046,-0.204662698
2.384468824,-0.202650614
2.393893602,-0.200620529
2.40331838,-0.198572624
2.412743158,-0.19650708
2.422167936,-0.194424082
2.431592714,-0.192323813
2.441017492,-0.190206462
2.45044227,-0.188072215
2.459867048,-0.185921262
2.469291826,-0.183753795
2.478716604,-0.181570006
2.488141382,-0.179370089
2.49756616,-0.177154239
2.506990938,-0.174922653
2.516415716,-0.172675529
2.525840493,-0.170413068
2.535265271,-0.168135469
2.544690049,-0.165842936
2.554114827,-0.163535671
2.563539605,-0.16121388
2.572964383,-0.15887777
2.582389161,-0.156527547
2.591813939,-0.15416342
2.601238717,-0.1517856
2.610663495,-0.149394297
2.620088273,-0.146989724
2.629513051,-0.144572094
2.638937829,-0.142141623
2.648362607,-0.139698526
2.657787385,-0.13724302
2.667212163,-0.134775324
2.676636941,-0.132295655
2.686061719,-0.129804236
2.695486497,-0.127301287
2.704911275,-0.12478703
2.714336053,-0.122261688
2.723760831,-0.119725487
2.733185609,-0.117178651
2.742610387,-0.114621407
2.752035165,-0.112053981
2.761459943,-0.109476602
2.77088472,-0.106889498
2.780309498,-0.1042929
2.789734276,-0.101687039
2.799159054,-0.099072144
2.808583832,-0.09644845
2.81800861,-0.093816188
2.827433388,-0.091175593
2.836858166,-0.0885269
2.846282944,-0.085870343
2.855707722,-0.083206158
2.8651325,-0.080534583
2.874557278,-0.077855854
2.883982056,-0.075170209
2.893406834,-0.072477888
2.902831612,-0.069779128
2.91225639,-0.06707417
2.921681168,-0.064363255
2.931105946,-0.061646622
2.940530724,-0.058924513
2.949955502,-0.056197171
2.95938028,-0.053464836
2.968805058,-0.050727753
2.978229836,-0.047986164
2.987654614,-0.045240312
2.997079392,-0.042490442
3.006504169,-0.039736797
3.015928947,-0.036979623
3.025353725,-0.034219164
3.034778503,-0.031455666
3.044203281,-0.028689373
3.053628059,-0.025920532
3.063052837,-0.023149389
3.072477615,-0.020376189
3.081902393,-0.01760118
3.091327171,-0.014824607
3.100751949,-0.012046717
3.110176727,-0.009267758
3.119601505,-0.006487975
3.129026283,-0.003707615
3.138451061,-0.000926927
3.147875839,0.001853844
3.157300617,0.004634451
3.166725395,0.007414645
3.176150173,0.010194181
3.185574951,0.012972812
3.194999729,0.01575029
3.204424507,0.018526369
3.213849285,0.021300803
3.223274063,0.024073344
3.232698841,0.026843747
3.242123619,0.029611766
3.251548396,0.032377154
3.260973174,0.035139667
3.270397952,0.037899058
3.27982273,0.040655083
3.289247508,0.043407496
3.298672286,0.046156054
3.308097064,0.048900512
3.317521842,0.051640627
3.32694662,0.054376154
3.336371398,0.057106851
3.345796176,0.059832476
3.355220954,0.062552786
3.364645732,0.06526754
3.37407051,0.067976497
3.383495288,0.070679415
3.392920066,0.073376055
3.402344844,0.076066178
3.411769622,0.078749544
3.4211944,0.081425914
3.430619178,0.084095053
3.440043956,0.086756721
3.449468734,0.089410683
3.458893512,0.092056703
3.46831829,0.094694546
3.477743068,0.097323978
3.487167845,0.099944765
3.496592623,0.102556674
3.506017401,0.105159474
3.515442179,0.107752933
3.524866957,0.11033682
3.534291735,0.112910907
3.543716513,0.115474964
3.553141291,0.118028764
3.562566069,0.12057208
3.571990847,0.123104687
3.581415625,0.125626358
3.590840403,0.128136871
3.600265181,0.130636001
3.609689959,0.133123528
3.619114737,0.13559923
3.628539515,0.138062887
3.637964293,0.140514281
3.647389071,0.142953194
3.656813849,0.145379408
3.666238627,0.147792709
3.675663405,0.150192883
3.685088183,0.152579715
3.694512961,0.154952994
3.703937739,0.15731251
3.713362517,0.159658052
3.722787295,0.161989412
3.732212072,0.164306384
3.74163685,0.16660876
3.751061628,0.168896338
3.760486406,0.171168913
3.769911184,0.173426284
3.779335962,0.175668251
3.78876074,0.177894613
3.798185518,0.180105174
3.807610296,0.182299737
3.817035074,0.184478107
3.826459852,0.186640091
3.83588463,0.188785496
3.845309408,0.190914132
3.854734186,0.19302581
3.864158964,0.195120342
3.873583742,0.197197543
3.88300852,0.199257227
3.892433298,0.201299213
3.901858076,0.203323317
3.911282854,0.205329362
3.920707632,0.207317167
3.93013241,0.209286558
3.939557188,0.211237359
3.948981966,0.213169396
3.958406744,0.215082498
3.967831521,0.216976496
3.977256299,0.21885122
3.986681077,0.220706505
3.996105855,0.222542185
4.005530633,0.224358098
4.014955411,0.226154082
4.024380189,0.227929978
4.033804967,0.229685628
4.043229745,0.231420875
4.052654523,0.233135567
4.062079301,0.23482955
4.071504079,0.236502674
4.080928857,0.238154791
4.090353635,0.239785753
4.099778413,0.241395416
4.109203191,0.242983637
4.118627969,0.244550275
4.128052747,0.246095191
4.137477525,0.247618247
4.146902303,0.249119308
4.156327081,0.25059824
4.165751859,0.252054913
4.175176637,0.253489198
4.184601415,0.254900966
4.194026193,0.256290092
4.203450971,0.257656452
4.212875748,0.258999927
4.222300526,0.260320395
4.231725304,0.261617741
4.241150082,0.262891848
4.25057486,0.264142603
4.259999638,0.265369896
4.269424416,0.266573617
4.278849194,0.267753659
4.288273972,0.268909918
4.29769875,0.270042291
4.307123528,0.271150677
4.316548306,0.272234978
4.325973084,0.273295097
4.335397862,0.274330941
4.34482264,0.275342417
4.354247418,0.276329436
4.363672196,0.277291909
4.373096974,0.278229752
4.382521752,0.279142881
4.39194653,0.280031214
4.401371308,0.280894674
4.410796086,0.281733183
4.420220864,0.282546667
4.429645642,0.283335054
4.43907042,0.284098273
4.448495197,0.284836256
4.457919975,0.285548939
4.467344753,0.286236258
4.476769531,0.286898152
4.486194309,0.287534561
4.495619087,0.288145431
4.505043865,0.288730705
4.514468643,0.289290333
4.523893421,0.289824264
4.533318199,0.290332452
4.542742977,0.29081485
4.552167755,0.291271417
4.561592533,0.291702111
4.571017311,0.292106894
4.580442089,0.292485731
4.589866867,0.292838588
4.599291645,0.293165433
4.608716423,0.293466237
4.618141201,0.293740974
4.627565979,0.293989619
4.636990757,0.294212151
4.646415535,0.294408548
4.655840313,0.294578795
4.665265091,0.294722875
4.674689869,0.294840777
4.684114647,0.294932489
4.693539424,0.294998003
4.702964202,0.295037314
4.71238898,0.295050418
